tf.Tensor([6.8764354e-04 2.6750509e-04 2.4782584e-04 9.9879706e-01], shape=(4,), dtype=float32)
tf.Tensor([5.3210765e-01 3.9142498e-05 2.9908931e-02 4.3794426e-01], shape=(4,), dtype=float32)
tf.Tensor([5.4188264e-03 4.8519225e-05 7.1051985e-02 9.2348063e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9983513e-01 4.8458531e-07 1.3085908e-06 1.6307153e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9965125e-01 4.0539780e-06 4.6184519e-05 2.9838170e-04], shape=(4,), dtype=float32)
tf.Tensor([3.7633786e-03 9.9391288e-01 3.6670946e-04 1.9570731e-03], shape=(4,), dtype=float32)
tf.Tensor([6.995317e-24 1.000000e+00 4.986464e-23 6.201333e-14], shape=(4,), dtype=float32)
tf.Tensor([3.7439305e-02 8.7787652e-01 7.2352930e-05 8.4611826e-02], shape=(4,), dtype=float32)
tf.Tensor([3.4342304e-06 7.4925197e-07 9.9999583e-01 4.0761257e-08], shape=(4,), dtype=float32)
tf.Tensor([1.2735896e-10 3.1702947e-09 9.9999994e-01 1.8336377e-07], shape=(4,), dtype=float32)
tf.Tensor([1.7869904e-12 1.3782488e-10 1.0000000e+00 1.1714502e-08], shape=(4,), dtype=float32)
tf.Tensor([4.564136e-09 1.461183e-09 1.000000e+00 7.704879e-08], shape=(4,), dtype=float32)
tf.Tensor([1.6678872e-05 4.1144663e-06 9.9997419e-01 5.0194640e-06], shape=(4,), dtype=float32)
tf.Tensor([0.93472004 0.00182647 0.06233279 0.00112069], shape=(4,), dtype=float32)
tf.Tensor([5.7602477e-12 6.2629117e-11 1.0000000e+00 3.5395564e-09], shape=(4,), dtype=float32)
tf.Tensor([5.1946621e-11 5.3811573e-09 9.9999636e-01 3.6365479e-06], shape=(4,), dtype=float32)
tf.Tensor([3.0487335e-11 2.2579709e-10 1.0000000e+00 7.7351299e-09], shape=(4,), dtype=float32)
tf.Tensor([3.1253350e-13 5.3703403e-10 1.0000000e+00 6.8746991e-10], shape=(4,), dtype=float32)
tf.Tensor([3.7280014e-07 3.9995630e-05 9.9995750e-01 1.9920303e-06], shape=(4,), dtype=float32)
tf.Tensor([4.1561457e-14 6.1409878e-06 1.5260476e-12 9.9999392e-01], shape=(4,), dtype=float32)
tf.Tensor([8.0726063e-03 5.3460783e-05 1.0134668e-05 9.9186379e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0665024e-02 3.3595462e-04 1.1612987e-04 9.8888296e-01], shape=(4,), dtype=float32)
tf.Tensor([6.83823461e-03 1.04723746e-04 1.20276512e-04 9.92936850e-01], shape=(4,), dtype=float32)
tf.Tensor([8.7766701e-01 5.1281182e-05 5.5420619e-06 1.2227623e-01], shape=(4,), dtype=float32)
tf.Tensor([1.33997977e-01 1.16734365e-04 4.43081226e-05 8.65840912e-01], shape=(4,), dtype=float32)
tf.Tensor([3.2919621e-07 9.3421340e-06 1.4189073e-06 9.9998885e-01], shape=(4,), dtype=float32)
tf.Tensor([4.428256e-01 4.188030e-05 5.867457e-07 5.571320e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00372591 0.00238394 0.31234074 0.6815494 ], shape=(4,), dtype=float32)
tf.Tensor([4.5765423e-12 1.1368696e-12 1.2551938e-18 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([8.9840138e-01 2.9429943e-06 2.0996943e-06 1.0159344e-01], shape=(4,), dtype=float32)
tf.Tensor([6.4626479e-06 4.8002821e-06 3.8519126e-04 9.9960357e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9831182e-01 2.1994056e-06 4.0049452e-04 1.2853476e-03], shape=(4,), dtype=float32)
tf.Tensor([8.3704451e-03 2.6505304e-05 2.9276936e-07 9.9160272e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5668164e-08 6.6077423e-06 7.3759773e-05 9.9991953e-01], shape=(4,), dtype=float32)
tf.Tensor([0.07651981 0.00990944 0.6521728  0.261398  ], shape=(4,), dtype=float32)
tf.Tensor([1.2865929e-02 2.1127480e-04 8.3823063e-05 9.8683906e-01], shape=(4,), dtype=float32)
tf.Tensor([8.1600301e-05 4.4250962e-07 4.1291119e-06 9.9991375e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9751562e-01 3.6106085e-05 1.9607696e-06 2.4463010e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9998641e-01 5.0239146e-07 1.6719541e-08 1.3059884e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9968636e-01 6.3425446e-06 1.2377248e-07 3.0724582e-04], shape=(4,), dtype=float32)
tf.Tensor([1.2090798e-06 8.2612780e-07 4.4611110e-07 9.9999756e-01], shape=(4,), dtype=float32)
tf.Tensor([7.5212574e-01 1.6658896e-04 7.4479805e-04 2.4696292e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9947703e-01 2.5799969e-04 9.4957650e-05 1.7009284e-04], shape=(4,), dtype=float32)
tf.Tensor([0.01137175 0.00525381 0.01900439 0.96437   ], shape=(4,), dtype=float32)
tf.Tensor([1.4392512e-01 2.1440849e-04 2.1063871e-04 8.5564983e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8441929e-01 1.9585846e-03 6.4743308e-06 1.3615701e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9456674e-01 1.7016155e-05 4.3275054e-03 1.0887393e-03], shape=(4,), dtype=float32)
tf.Tensor([1.3333647e-01 2.6875130e-05 8.5906535e-01 7.5713322e-03], shape=(4,), dtype=float32)
tf.Tensor([3.8664140e-07 2.9767702e-07 2.0002517e-05 9.9997932e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8797716e-03 7.4153148e-05 1.2412183e-01 8.6592430e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9843591e-01 2.0070425e-05 1.2799572e-06 1.5427076e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9983114e-01 1.4514052e-06 1.1550564e-05 1.5582223e-04], shape=(4,), dtype=float32)
tf.Tensor([4.5034969e-03 9.9107003e-01 6.1483792e-04 3.8116504e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9279594e-25 1.0000000e+00 5.4046553e-24 6.4774710e-14], shape=(4,), dtype=float32)
tf.Tensor([0.03276804 0.8630478  0.00773896 0.09644525], shape=(4,), dtype=float32)
tf.Tensor([9.8442197e-01 2.1629325e-04 1.4896936e-02 4.6478456e-04], shape=(4,), dtype=float32)
tf.Tensor([1.1754544e-11 4.5240400e-10 1.0000000e+00 2.7505997e-08], shape=(4,), dtype=float32)
tf.Tensor([9.1583668e-12 1.5550833e-10 9.9999994e-01 7.4076496e-08], shape=(4,), dtype=float32)
tf.Tensor([9.3042054e-08 2.9092353e-09 9.9999845e-01 1.4793573e-06], shape=(4,), dtype=float32)
tf.Tensor([1.8877449e-08 5.9996786e-08 1.0000000e+00 6.3695338e-09], shape=(4,), dtype=float32)
tf.Tensor([9.9983889e-01 1.3136824e-04 1.4839850e-05 1.4868571e-05], shape=(4,), dtype=float32)
tf.Tensor([5.655468e-12 2.940236e-10 1.000000e+00 9.934871e-09], shape=(4,), dtype=float32)
tf.Tensor([7.2632587e-11 5.0543414e-09 9.9999595e-01 3.9777246e-06], shape=(4,), dtype=float32)
tf.Tensor([4.7788553e-12 8.7984557e-11 1.0000000e+00 2.6114395e-09], shape=(4,), dtype=float32)
tf.Tensor([1.3102023e-11 1.4802430e-08 1.0000000e+00 6.6184804e-09], shape=(4,), dtype=float32)
tf.Tensor([9.536231e-07 7.786079e-05 9.999188e-01 2.386099e-06], shape=(4,), dtype=float32)
tf.Tensor([1.5950063e-18 1.0000000e+00 2.0277492e-10 7.9353892e-09], shape=(4,), dtype=float32)
tf.Tensor([5.2002543e-01 1.7180677e-04 2.6649357e-06 4.7980011e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8835677e-03 3.9651426e-05 1.3851518e-04 9.8993832e-01], shape=(4,), dtype=float32)
tf.Tensor([9.3419412e-03 2.9309843e-02 4.0038384e-04 9.6094787e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3287012e-01 6.5540160e-05 1.5502034e-06 8.6706281e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0988433e-01 1.5643741e-04 6.6060566e-05 7.8989315e-01], shape=(4,), dtype=float32)
tf.Tensor([4.69529615e-09 6.12244776e-07 1.18814945e-07 9.99999285e-01], shape=(4,), dtype=float32)
tf.Tensor([6.962779e-02 8.195245e-06 6.916054e-08 9.303639e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1804125e-15 9.9989194e-01 1.9498826e-16 1.0801828e-04], shape=(4,), dtype=float32)
tf.Tensor([1.6751233e-05 3.1287556e-07 8.0119236e-09 9.9998295e-01], shape=(4,), dtype=float32)
tf.Tensor([9.7313362e-01 2.5183749e-06 2.3916824e-05 2.6839975e-02], shape=(4,), dtype=float32)
tf.Tensor([5.7986781e-06 1.9724955e-06 1.7609891e-04 9.9981606e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9846268e-01 2.0331156e-06 3.8180067e-04 1.1534515e-03], shape=(4,), dtype=float32)
tf.Tensor([6.4352944e-02 4.6600511e-05 5.1340584e-07 9.3560004e-01], shape=(4,), dtype=float32)
tf.Tensor([6.6927232e-06 3.7836315e-05 7.3863723e-04 9.9921685e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8489629e-03 1.8266610e-04 9.4493163e-01 5.3036854e-02], shape=(4,), dtype=float32)
tf.Tensor([2.4536552e-04 4.2516705e-05 2.1216854e-05 9.9969101e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9160999e-01 3.0681476e-04 1.6478470e-03 6.4353952e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9950135e-01 2.8709350e-05 7.0880435e-07 4.6922930e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9998033e-01 1.4331989e-06 6.5216177e-08 1.8057122e-05], shape=(4,), dtype=float32)
tf.Tensor([9.8305571e-01 2.4419653e-04 2.4327547e-04 1.6456803e-02], shape=(4,), dtype=float32)
tf.Tensor([5.7764925e-02 4.8012975e-05 6.3105090e-06 9.4218081e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8723394e-01 7.3918956e-05 2.4976846e-04 1.2442422e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9919611e-01 2.1510545e-04 4.4751825e-04 1.4127615e-04], shape=(4,), dtype=float32)
tf.Tensor([0.9669548  0.00229182 0.02607329 0.00468004], shape=(4,), dtype=float32)
tf.Tensor([8.5968751e-01 8.1220009e-05 2.7231890e-05 1.4020409e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9998701e-01 1.0377831e-06 7.1603149e-06 4.7861581e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9469447e-01 1.6876480e-05 4.1229045e-03 1.1656738e-03], shape=(4,), dtype=float32)
tf.Tensor([7.5603295e-03 6.9524040e-06 9.8945802e-01 2.9747046e-03], shape=(4,), dtype=float32)
tf.Tensor([2.2975985e-06 4.1650463e-07 3.3248365e-05 9.9996406e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4300173e-02 2.8241950e-05 8.9968646e-01 5.9851338e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9995518e-01 2.6078380e-06 3.9065635e-06 3.8365331e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9976158e-01 1.4791531e-06 1.3642729e-05 2.2330307e-04], shape=(4,), dtype=float32)
tf.Tensor([1.0796638e-03 9.8962694e-01 4.9191999e-04 8.8015497e-03], shape=(4,), dtype=float32)
tf.Tensor([2.4236769e-24 1.0000000e+00 1.1183556e-23 7.8086267e-14], shape=(4,), dtype=float32)
tf.Tensor([8.3166480e-02 7.7518785e-01 1.5744065e-04 1.4148815e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9032557e-01 2.1044187e-04 8.0915874e-01 3.0516821e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9623716e-13 5.1064136e-11 1.0000000e+00 6.1259957e-09], shape=(4,), dtype=float32)
tf.Tensor([1.7551929e-11 4.5649381e-10 9.9999994e-01 1.3479762e-07], shape=(4,), dtype=float32)
tf.Tensor([1.1967354e-09 2.7142870e-09 9.9999803e-01 1.8839866e-06], shape=(4,), dtype=float32)
tf.Tensor([5.9185749e-07 2.3692844e-05 9.9983883e-01 1.3694745e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9931991e-01 2.9823615e-04 4.5013121e-06 3.7732735e-04], shape=(4,), dtype=float32)
tf.Tensor([1.04784514e-11 8.04814659e-10 1.00000000e+00 2.45214959e-08], shape=(4,), dtype=float32)
tf.Tensor([3.5199363e-10 1.5435573e-08 9.9998766e-01 1.2347280e-05], shape=(4,), dtype=float32)
tf.Tensor([1.2575094e-11 1.5110038e-10 1.0000000e+00 9.0846006e-09], shape=(4,), dtype=float32)
tf.Tensor([1.2086219e-09 1.9093874e-07 9.9999672e-01 3.1145789e-06], shape=(4,), dtype=float32)
tf.Tensor([4.7030819e-05 1.5267802e-05 9.9993020e-01 7.5209346e-06], shape=(4,), dtype=float32)
tf.Tensor([3.3425309e-14 9.9968046e-01 7.5454931e-10 3.1961637e-04], shape=(4,), dtype=float32)
tf.Tensor([2.5549999e-01 1.5487864e-04 2.5392594e-06 7.4434263e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0319217e-02 4.1970154e-05 1.6520878e-04 9.8947358e-01], shape=(4,), dtype=float32)
tf.Tensor([4.3131717e-04 4.7448311e-06 5.6095679e-08 9.9956393e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1016083e-03 8.1119833e-06 3.4343518e-07 9.9888986e-01], shape=(4,), dtype=float32)
tf.Tensor([2.8928411e-01 1.1812116e-04 2.9872197e-05 7.1056783e-01], shape=(4,), dtype=float32)
tf.Tensor([3.7076180e-07 5.7283246e-06 1.1739544e-06 9.9999267e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8118232e-04 2.1015246e-07 4.2918794e-10 9.9981856e-01], shape=(4,), dtype=float32)
tf.Tensor([5.4777868e-02 1.2825814e-03 2.3740034e-04 9.4370204e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1103817e-09 9.2371194e-10 5.2063028e-15 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.9993265e-01 1.7443140e-08 1.3176924e-08 6.7229004e-05], shape=(4,), dtype=float32)
tf.Tensor([1.7584442e-05 3.4744371e-06 7.1363914e-04 9.9926537e-01], shape=(4,), dtype=float32)
tf.Tensor([9.992401e-01 5.244793e-07 3.847024e-04 3.746073e-04], shape=(4,), dtype=float32)
tf.Tensor([7.8768700e-02 5.4138047e-05 6.0719429e-07 9.2117661e-01], shape=(4,), dtype=float32)
tf.Tensor([7.8436089e-05 2.8027611e-05 2.0009167e-04 9.9969345e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5286769e-04 1.9012348e-04 9.3034333e-01 6.9313720e-02], shape=(4,), dtype=float32)
tf.Tensor([6.029232e-04 9.814639e-06 8.147102e-08 9.993871e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8961556e-01 1.0960981e-04 6.8976968e-03 3.3771473e-03], shape=(4,), dtype=float32)
tf.Tensor([9.996217e-01 8.560045e-06 5.477522e-08 3.695677e-04], shape=(4,), dtype=float32)
tf.Tensor([6.41755283e-01 1.06908854e-04 1.41232670e-06 3.58136505e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9848115e-01 6.1037103e-06 3.2873986e-06 1.5094663e-03], shape=(4,), dtype=float32)
tf.Tensor([7.4281700e-02 8.5786945e-05 2.7646867e-05 9.2560482e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9943721e-01 1.5333417e-05 3.9229263e-04 1.5518621e-04], shape=(4,), dtype=float32)
tf.Tensor([8.3143944e-01 3.4523502e-04 5.8023861e-06 1.6820952e-01], shape=(4,), dtype=float32)
tf.Tensor([9.1767913e-01 6.3357403e-04 4.9305383e-02 3.2381911e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9854660e-01 5.4887840e-07 1.1788536e-07 1.4526937e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9965549e-01 1.3450779e-06 7.9959612e-08 3.4311393e-04], shape=(4,), dtype=float32)
tf.Tensor([1.6647099e-01 6.4312517e-05 7.7692962e-01 5.6535028e-02], shape=(4,), dtype=float32)
tf.Tensor([6.8572888e-05 2.8662313e-07 9.9989438e-01 3.6758651e-05], shape=(4,), dtype=float32)
tf.Tensor([6.0134262e-01 2.0447756e-05 6.9439347e-04 3.9794254e-01], shape=(4,), dtype=float32)
tf.Tensor([8.9150377e-02 3.7909580e-05 8.9146578e-01 1.9345859e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9992025e-01 2.1882879e-06 2.8558673e-06 7.4683900e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9418503e-01 1.6172628e-05 2.0073408e-05 5.7787988e-03], shape=(4,), dtype=float32)
tf.Tensor([4.5034969e-03 9.9107003e-01 6.1483792e-04 3.8116504e-03], shape=(4,), dtype=float32)
tf.Tensor([6.441048e-24 1.000000e+00 4.375628e-23 4.841881e-14], shape=(4,), dtype=float32)
tf.Tensor([4.3588486e-02 8.6172229e-01 7.6497257e-05 9.4612762e-02], shape=(4,), dtype=float32)
tf.Tensor([9.3417478e-01 2.1994038e-04 6.5177232e-02 4.2799950e-04], shape=(4,), dtype=float32)
tf.Tensor([1.2607545e-11 4.4576642e-10 1.0000000e+00 1.5936577e-08], shape=(4,), dtype=float32)
tf.Tensor([5.3661259e-10 1.3571653e-09 9.9999964e-01 4.8901740e-07], shape=(4,), dtype=float32)
tf.Tensor([6.3577016e-10 4.0458539e-09 9.9999934e-01 6.6222015e-07], shape=(4,), dtype=float32)
tf.Tensor([5.8746346e-06 2.0650759e-05 9.9996316e-01 1.0407318e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9876821e-01 1.1867800e-03 1.7072656e-05 2.7949985e-05], shape=(4,), dtype=float32)
tf.Tensor([4.1413223e-10 8.3525936e-10 1.0000000e+00 7.4383216e-08], shape=(4,), dtype=float32)
tf.Tensor([6.8920848e-11 5.0487441e-09 9.9999642e-01 3.6207823e-06], shape=(4,), dtype=float32)
tf.Tensor([1.0157933e-11 1.7650058e-10 1.0000000e+00 7.2561552e-09], shape=(4,), dtype=float32)
tf.Tensor([6.3387101e-11 4.3741483e-08 1.0000000e+00 2.8518166e-08], shape=(4,), dtype=float32)
tf.Tensor([5.5896285e-06 2.1366061e-05 9.9986666e-01 1.0638855e-04], shape=(4,), dtype=float32)
tf.Tensor([4.929574e-13 3.255953e-06 9.347893e-12 9.999967e-01], shape=(4,), dtype=float32)
tf.Tensor([2.7630385e-04 4.7089229e-06 1.3659704e-06 9.9971765e-01], shape=(4,), dtype=float32)
tf.Tensor([1.32912683e-04 3.77722390e-05 1.08335546e-04 9.99720991e-01], shape=(4,), dtype=float32)
tf.Tensor([8.6957047e-04 9.0627118e-06 5.9059264e-08 9.9912125e-01], shape=(4,), dtype=float32)
tf.Tensor([2.1762853e-04 3.5164063e-05 1.7027895e-06 9.9974555e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6810585e-05 3.4611071e-06 9.7162335e-08 9.9996960e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6179878e-08 3.0082940e-06 6.5632560e-07 9.9999630e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5620274e-06 2.0406462e-08 3.0558575e-10 9.9999845e-01], shape=(4,), dtype=float32)
tf.Tensor([7.6565850e-01 4.6628462e-05 2.3118645e-01 3.1084463e-03], shape=(4,), dtype=float32)
tf.Tensor([2.3890419e-04 8.0551326e-05 3.3983354e-06 9.9967712e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9996865e-01 1.3804477e-08 1.1274185e-08 3.1275213e-05], shape=(4,), dtype=float32)
tf.Tensor([3.3449144e-06 1.9622707e-06 2.0922998e-04 9.9978554e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9831182e-01 2.1994056e-06 4.0049452e-04 1.2853476e-03], shape=(4,), dtype=float32)
tf.Tensor([5.2223668e-02 1.8188186e-05 1.9872634e-06 9.4775617e-01], shape=(4,), dtype=float32)
tf.Tensor([3.12033592e-07 1.12130192e-05 1.12217254e-04 9.99876201e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8899821e-03 4.7912117e-04 3.0177531e-01 6.9585568e-01], shape=(4,), dtype=float32)
tf.Tensor([5.5349449e-04 1.2960099e-05 7.3407460e-07 9.9943280e-01], shape=(4,), dtype=float32)
tf.Tensor([5.6851465e-02 3.7980702e-04 6.2092172e-04 9.4214785e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9959075e-01 1.0205898e-05 7.0673728e-08 3.9899384e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9986809e-01 3.3011834e-06 6.2508711e-08 1.2851642e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9979603e-01 5.1981742e-06 9.3651018e-08 1.9864492e-04], shape=(4,), dtype=float32)
tf.Tensor([1.4327416e-01 4.7180645e-05 1.0464625e-05 8.5666823e-01], shape=(4,), dtype=float32)
tf.Tensor([9.691487e-01 8.710062e-05 2.654822e-04 3.049876e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9981153e-01 6.9050249e-05 1.2971574e-05 1.0638809e-04], shape=(4,), dtype=float32)
tf.Tensor([9.5634073e-01 1.4103670e-04 8.2429182e-03 3.5275225e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9998164e-01 6.1705163e-07 3.4981504e-08 1.7831193e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9988502e-01 7.7674900e-07 1.3744095e-06 1.1285392e-04], shape=(4,), dtype=float32)
tf.Tensor([3.0776585e-02 9.9113940e-06 9.5849228e-01 1.0721231e-02], shape=(4,), dtype=float32)
tf.Tensor([1.02396635e-02 5.04189029e-06 9.87291098e-01 2.46421178e-03], shape=(4,), dtype=float32)
tf.Tensor([5.2559676e-07 3.6168663e-07 2.4014416e-05 9.9997509e-01], shape=(4,), dtype=float32)
tf.Tensor([4.1135550e-03 5.8022820e-06 1.9576123e-03 9.9392307e-01], shape=(4,), dtype=float32)
tf.Tensor([8.8303471e-01 1.2245535e-02 4.2165630e-04 1.0429814e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9726236e-01 1.1219584e-05 2.1539996e-05 2.7048872e-03], shape=(4,), dtype=float32)
tf.Tensor([4.4424967e-03 9.9260670e-01 5.0377770e-04 2.4471884e-03], shape=(4,), dtype=float32)
tf.Tensor([2.2708116e-24 1.0000000e+00 1.4376103e-23 6.1752754e-14], shape=(4,), dtype=float32)
tf.Tensor([0.07324973 0.8722642  0.01599195 0.03849405], shape=(4,), dtype=float32)
tf.Tensor([9.9994767e-01 1.6621868e-06 2.7404785e-05 2.3193130e-05], shape=(4,), dtype=float32)
tf.Tensor([2.2763143e-12 2.2829999e-10 1.0000000e+00 2.1117363e-09], shape=(4,), dtype=float32)
tf.Tensor([9.1583668e-12 1.5550833e-10 9.9999994e-01 7.4076496e-08], shape=(4,), dtype=float32)
tf.Tensor([3.1689901e-10 1.7930865e-09 9.9999982e-01 2.5963257e-07], shape=(4,), dtype=float32)
tf.Tensor([5.9185749e-07 2.3692844e-05 9.9983883e-01 1.3694745e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9989647e-01 2.9730425e-05 2.3483079e-05 5.0335344e-05], shape=(4,), dtype=float32)
tf.Tensor([4.650113e-10 9.023512e-10 1.000000e+00 7.351073e-08], shape=(4,), dtype=float32)
tf.Tensor([1.8179330e-11 1.5165316e-08 9.9999750e-01 2.4723633e-06], shape=(4,), dtype=float32)
tf.Tensor([7.1210954e-11 3.3787742e-10 1.0000000e+00 1.6119090e-08], shape=(4,), dtype=float32)
tf.Tensor([5.6985648e-08 4.2500236e-07 9.9999905e-01 4.9334477e-07], shape=(4,), dtype=float32)
tf.Tensor([1.2980179e-07 1.5990291e-06 9.9999523e-01 3.0643621e-06], shape=(4,), dtype=float32)
tf.Tensor([4.3900845e-15 9.9998820e-01 2.9174177e-10 1.1827788e-05], shape=(4,), dtype=float32)
tf.Tensor([3.3615541e-03 2.3850151e-05 7.8240801e-06 9.9660683e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0974834e-04 4.4752804e-05 8.8705550e-05 9.9975687e-01], shape=(4,), dtype=float32)
tf.Tensor([3.2832811e-06 1.7447096e-06 1.2592162e-07 9.9999487e-01], shape=(4,), dtype=float32)
tf.Tensor([5.4413587e-04 6.3866519e-06 2.6045035e-07 9.9944931e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0154455e-02 1.8817016e-04 2.2981074e-05 9.6963441e-01], shape=(4,), dtype=float32)
tf.Tensor([0.07321298 0.00126481 0.013992   0.9115302 ], shape=(4,), dtype=float32)
tf.Tensor([8.8222646e-10 5.0025412e-10 9.4646343e-14 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([1.3179854e-10 3.8838020e-04 5.2056898e-10 9.9961156e-01], shape=(4,), dtype=float32)
tf.Tensor([1.4822784e-09 8.9224705e-10 5.1816533e-15 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([6.3502294e-01 1.2380006e-05 6.2319991e-06 3.6495844e-01], shape=(4,), dtype=float32)
tf.Tensor([1.7584442e-05 3.4744371e-06 7.1363914e-04 9.9926537e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9863410e-01 1.8566042e-06 3.6095289e-04 1.0029988e-03], shape=(4,), dtype=float32)
tf.Tensor([9.3324380e-03 2.4308527e-05 2.7668264e-07 9.9064296e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2513141e-04 4.8989514e-06 3.6259076e-05 9.9983370e-01], shape=(4,), dtype=float32)
tf.Tensor([0.28901824 0.0013365  0.4535209  0.25612438], shape=(4,), dtype=float32)
tf.Tensor([1.3164062e-02 9.4482333e-05 6.7521782e-05 9.8667401e-01], shape=(4,), dtype=float32)
tf.Tensor([2.9867745e-04 2.3193504e-06 8.0769092e-07 9.9969822e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9951273e-01 2.8473709e-05 7.4301511e-07 4.5801749e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9996930e-01 1.7420602e-06 1.0290684e-07 2.8924607e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9911988e-01 1.8624321e-05 2.4674884e-07 8.6126034e-04], shape=(4,), dtype=float32)
tf.Tensor([3.8623285e-01 4.6095160e-05 1.3584697e-05 6.1370742e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9937129e-01 1.7859653e-05 4.6756442e-04 1.4327241e-04], shape=(4,), dtype=float32)
tf.Tensor([6.7378455e-03 1.9037157e-05 2.0989999e-06 9.9324107e-01], shape=(4,), dtype=float32)
tf.Tensor([0.9506616  0.00323893 0.0424832  0.00361635], shape=(4,), dtype=float32)
tf.Tensor([9.9999684e-01 6.7064019e-07 9.0684999e-08 2.4342530e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9943161e-01 1.8693228e-06 9.1648147e-08 5.6638999e-04], shape=(4,), dtype=float32)
