tf.Tensor([3.7571881e-02 1.3397689e-04 1.2399416e-04 9.6217012e-01], shape=(4,), dtype=float32)
tf.Tensor([6.2477903e-04 1.6522573e-07 9.9937451e-01 5.7640347e-07], shape=(4,), dtype=float32)
tf.Tensor([2.8182599e-01 6.2744757e-06 7.1814823e-01 1.9564366e-05], shape=(4,), dtype=float32)
tf.Tensor([2.7584349e-06 1.6522130e-06 9.9999261e-01 2.9962305e-06], shape=(4,), dtype=float32)
tf.Tensor([0.4249833  0.00236358 0.5714313  0.00122191], shape=(4,), dtype=float32)
tf.Tensor([4.8748829e-04 1.4526767e-08 9.9950600e-01 6.5758513e-06], shape=(4,), dtype=float32)
tf.Tensor([1.1183901e-04 6.1249934e-09 9.9987435e-01 1.3785083e-05], shape=(4,), dtype=float32)
tf.Tensor([2.8572476e-02 1.3971442e-06 9.6558166e-01 5.8444371e-03], shape=(4,), dtype=float32)
tf.Tensor([1.1577235e-05 9.4788356e-06 9.9789649e-01 2.0824841e-03], shape=(4,), dtype=float32)
tf.Tensor([5.968650e-08 4.763113e-06 9.999951e-01 8.209846e-08], shape=(4,), dtype=float32)
tf.Tensor([2.7437246e-01 1.8016434e-04 8.9494642e-05 7.2535783e-01], shape=(4,), dtype=float32)
tf.Tensor([3.5134995e-01 1.0970669e-04 2.7915110e-06 6.4853758e-01], shape=(4,), dtype=float32)
tf.Tensor([7.5644180e-05 2.1366979e-05 5.7619018e-05 9.9984550e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8923258e-02 5.3659767e-02 2.2405857e-04 9.2719287e-01], shape=(4,), dtype=float32)
tf.Tensor([5.9315151e-01 4.4289074e-05 6.5718075e-07 4.0680349e-01], shape=(4,), dtype=float32)
tf.Tensor([7.3771602e-01 2.5472618e-04 6.3060201e-04 2.6139858e-01], shape=(4,), dtype=float32)
tf.Tensor([1.7582227e-02 3.3001481e-06 4.3841814e-07 9.8241401e-01], shape=(4,), dtype=float32)
tf.Tensor([3.1242242e-01 4.1922968e-07 1.4456477e-09 6.8757719e-01], shape=(4,), dtype=float32)
tf.Tensor([7.3159680e-02 5.0004548e-01 4.2675224e-01 4.2632699e-05], shape=(4,), dtype=float32)
tf.Tensor([1.0036149e-07 9.2974295e-11 5.9258597e-17 9.9999988e-01], shape=(4,), dtype=float32)
tf.Tensor([4.525987e-01 7.437415e-06 8.497380e-05 5.473089e-01], shape=(4,), dtype=float32)
tf.Tensor([3.3666238e-06 2.2166619e-06 1.9768238e-04 9.9979681e-01], shape=(4,), dtype=float32)
tf.Tensor([8.8490438e-01 1.8941217e-04 2.0115107e-04 1.1470495e-01], shape=(4,), dtype=float32)
tf.Tensor([3.4572884e-02 4.2968713e-05 1.0591540e-06 9.6538305e-01], shape=(4,), dtype=float32)
tf.Tensor([3.2819182e-05 1.4206086e-05 9.9593235e-05 9.9985337e-01], shape=(4,), dtype=float32)
tf.Tensor([0.01440826 0.00849961 0.44016513 0.536927  ], shape=(4,), dtype=float32)
tf.Tensor([1.0521895e-02 4.6047817e-06 1.1129543e-08 9.8947352e-01], shape=(4,), dtype=float32)
tf.Tensor([5.6848431e-01 2.8336895e-04 6.4571053e-02 3.6666128e-01], shape=(4,), dtype=float32)
tf.Tensor([6.0399884e-01 8.6317894e-05 2.5960731e-05 3.9588884e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9998724e-01 3.5895013e-07 1.1668839e-08 1.2411767e-05], shape=(4,), dtype=float32)
tf.Tensor([9.3105322e-01 1.0806871e-04 3.0312131e-06 6.8835720e-02], shape=(4,), dtype=float32)
tf.Tensor([5.2925825e-01 2.1899249e-03 2.1665760e-06 4.6854970e-01], shape=(4,), dtype=float32)
tf.Tensor([7.4023169e-01 6.8604233e-05 8.2736806e-04 2.5887239e-01], shape=(4,), dtype=float32)
tf.Tensor([0.4640153  0.0097632  0.5248313  0.00139029], shape=(4,), dtype=float32)
tf.Tensor([0.3901488  0.00224006 0.60578156 0.00182967], shape=(4,), dtype=float32)
tf.Tensor([7.7748334e-01 1.5946795e-01 1.5238769e-05 6.3033462e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9906611e-01 1.5557572e-06 9.2140880e-08 9.3223748e-04], shape=(4,), dtype=float32)
tf.Tensor([6.1028963e-01 5.3168016e-05 2.6102392e-03 3.8704693e-01], shape=(4,), dtype=float32)
tf.Tensor([4.3459058e-01 2.8488384e-05 5.5798078e-01 7.4001690e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9644351e-01 1.9452057e-06 3.7239140e-04 3.1821241e-03], shape=(4,), dtype=float32)
tf.Tensor([5.4143459e-01 2.2924220e-05 4.3593529e-01 2.2607202e-02], shape=(4,), dtype=float32)
tf.Tensor([7.1003187e-01 1.8380946e-05 2.8981972e-01 1.2999811e-04], shape=(4,), dtype=float32)
tf.Tensor([8.2408749e-03 4.3546315e-05 5.2267823e-02 9.3944776e-01], shape=(4,), dtype=float32)
tf.Tensor([3.9318772e-03 9.9151456e-01 4.2157079e-04 4.1319923e-03], shape=(4,), dtype=float32)
tf.Tensor([0.21164635 0.5522692  0.23497835 0.00110606], shape=(4,), dtype=float32)
tf.Tensor([8.2353287e-04 9.9624121e-01 1.0071836e-05 2.9252062e-03], shape=(4,), dtype=float32)
tf.Tensor([8.9575775e-04 3.4954960e-03 9.8883069e-01 6.7780707e-03], shape=(4,), dtype=float32)
tf.Tensor([6.3971925e-06 9.3498791e-09 9.9999160e-01 2.0142909e-06], shape=(4,), dtype=float32)
tf.Tensor([2.9043022e-07 1.4605028e-09 9.9999762e-01 2.1023486e-06], shape=(4,), dtype=float32)
tf.Tensor([3.5729386e-02 1.1776575e-05 9.6418822e-01 7.0682559e-05], shape=(4,), dtype=float32)
tf.Tensor([5.0422703e-03 1.1771282e-02 9.8287231e-01 3.1419750e-04], shape=(4,), dtype=float32)
tf.Tensor([9.8950815e-01 4.2615330e-04 9.9199731e-03 1.4573411e-04], shape=(4,), dtype=float32)
tf.Tensor([4.4610744e-04 1.8889408e-07 9.9955213e-01 1.5609102e-06], shape=(4,), dtype=float32)
tf.Tensor([1.9211937e-01 1.2913854e-07 8.0744332e-01 4.3715400e-04], shape=(4,), dtype=float32)
tf.Tensor([2.0408846e-05 3.2940282e-09 9.9997962e-01 3.6549701e-09], shape=(4,), dtype=float32)
tf.Tensor([2.5517630e-07 2.0937007e-08 9.9999976e-01 2.5734983e-09], shape=(4,), dtype=float32)
tf.Tensor([1.8118321e-03 1.2824620e-03 9.9610293e-01 8.0277480e-04], shape=(4,), dtype=float32)
tf.Tensor([2.49205926e-03 8.00988913e-01 1.00183315e-05 1.96509004e-01], shape=(4,), dtype=float32)
tf.Tensor([2.7161748e-03 2.5802128e-05 3.0409026e-06 9.9725509e-01], shape=(4,), dtype=float32)
tf.Tensor([5.3135231e-03 2.3492757e-05 8.2613362e-05 9.9458039e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5606720e-05 1.2604817e-03 2.6290063e-05 9.9869764e-01], shape=(4,), dtype=float32)
tf.Tensor([7.1556765e-01 1.0618200e-01 2.3745672e-06 1.7824794e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0746314e-01 1.4560472e-03 6.0517850e-06 6.9107479e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0422857e-02 4.2104371e-06 5.5431781e-07 9.7957242e-01], shape=(4,), dtype=float32)
tf.Tensor([1.6591937e-06 9.6720534e-09 1.4634963e-10 9.9999845e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9982321e-01 7.2984822e-04 2.3619272e-04 4.9921075e-01], shape=(4,), dtype=float32)
tf.Tensor([2.4989206e-06 2.7617791e-10 1.2438113e-15 9.9999750e-01], shape=(4,), dtype=float32)
tf.Tensor([7.5771093e-01 1.6541723e-07 2.7912770e-06 2.4228607e-01], shape=(4,), dtype=float32)
tf.Tensor([3.7086679e-06 1.0697501e-06 1.0134819e-04 9.9989390e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9885428e-01 3.5128795e-07 8.8034349e-04 2.6497751e-04], shape=(4,), dtype=float32)
tf.Tensor([5.9628201e-01 3.5014857e-02 8.9297623e-07 3.6870214e-01], shape=(4,), dtype=float32)
tf.Tensor([8.1184504e-07 1.1606158e-05 2.2832191e-04 9.9975926e-01], shape=(4,), dtype=float32)
tf.Tensor([6.9548297e-03 1.5878651e-04 4.8625350e-01 5.0663292e-01], shape=(4,), dtype=float32)
tf.Tensor([6.8715224e-03 1.1762108e-03 2.6338461e-05 9.9192595e-01], shape=(4,), dtype=float32)
tf.Tensor([0.87848437 0.0012253  0.11220456 0.00808574], shape=(4,), dtype=float32)
tf.Tensor([9.932208e-01 2.981861e-05 8.557981e-07 6.748490e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9875242e-01 3.5609828e-06 3.7795587e-07 1.2436480e-03], shape=(4,), dtype=float32)
tf.Tensor([9.7613698e-01 2.2349600e-02 3.6704651e-04 1.1464151e-03], shape=(4,), dtype=float32)
tf.Tensor([2.4478471e-01 1.3033752e-05 3.3966110e-06 7.5519884e-01], shape=(4,), dtype=float32)
tf.Tensor([5.4815155e-01 5.7488585e-05 4.4905895e-01 2.7320068e-03], shape=(4,), dtype=float32)
tf.Tensor([0.2998345  0.05585566 0.5788962  0.06541366], shape=(4,), dtype=float32)
tf.Tensor([0.32908177 0.00868843 0.19859317 0.46363664], shape=(4,), dtype=float32)
tf.Tensor([9.6711826e-01 1.5649173e-05 4.3541531e-06 3.2861706e-02], shape=(4,), dtype=float32)
tf.Tensor([9.6847397e-01 3.1330872e-02 1.1586556e-04 7.9252859e-05], shape=(4,), dtype=float32)
tf.Tensor([7.3736405e-01 4.4150333e-05 2.9129288e-03 2.5967890e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9738878e-01 3.9316415e-06 5.0259572e-01 1.1668886e-05], shape=(4,), dtype=float32)
tf.Tensor([4.9007070e-01 1.5793788e-06 3.3137261e-05 5.0989455e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1072669e-01 8.7012711e-05 2.9065359e-01 1.9853272e-01], shape=(4,), dtype=float32)
tf.Tensor([9.0409225e-01 8.5961392e-06 9.5895246e-02 3.9204997e-06], shape=(4,), dtype=float32)
tf.Tensor([8.0983078e-01 3.2595632e-04 5.3893955e-04 1.8930432e-01], shape=(4,), dtype=float32)
tf.Tensor([3.7240905e-03 9.9210417e-01 4.1907077e-04 3.7526195e-03], shape=(4,), dtype=float32)
tf.Tensor([0.16020364 0.5048843  0.13585497 0.1990571 ], shape=(4,), dtype=float32)
tf.Tensor([4.3519534e-02 8.8520360e-01 8.2799204e-05 7.1194038e-02], shape=(4,), dtype=float32)
tf.Tensor([3.4262906e-04 1.4892172e-03 9.9497205e-01 3.1961272e-03], shape=(4,), dtype=float32)
tf.Tensor([6.8695918e-02 2.8534001e-05 9.3127555e-01 2.4314708e-08], shape=(4,), dtype=float32)
tf.Tensor([1.0882605e-11 1.2763320e-10 1.0000000e+00 7.7664794e-08], shape=(4,), dtype=float32)
tf.Tensor([2.4494251e-02 2.0864425e-05 9.7488654e-01 5.9838931e-04], shape=(4,), dtype=float32)
tf.Tensor([2.7584349e-06 1.6522130e-06 9.9999261e-01 2.9962305e-06], shape=(4,), dtype=float32)
tf.Tensor([9.1211563e-01 9.2823946e-05 6.2033294e-05 8.7729521e-02], shape=(4,), dtype=float32)
tf.Tensor([4.6274263e-08 2.4753317e-11 9.9999994e-01 1.3551864e-10], shape=(4,), dtype=float32)
tf.Tensor([1.5740240e-01 1.2565995e-07 8.4235907e-01 2.3845232e-04], shape=(4,), dtype=float32)
tf.Tensor([7.0386179e-08 2.2741857e-09 9.9999994e-01 4.6216439e-08], shape=(4,), dtype=float32)
tf.Tensor([6.94423099e-04 1.17264324e-06 9.99194741e-01 1.09636116e-04], shape=(4,), dtype=float32)
tf.Tensor([2.352477e-01 1.022955e-04 7.646417e-01 8.277097e-06], shape=(4,), dtype=float32)
tf.Tensor([0.01621386 0.6177412  0.00162523 0.36441973], shape=(4,), dtype=float32)
tf.Tensor([8.3657548e-02 6.7220564e-05 2.9725154e-06 9.1627228e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9515170e-01 9.9026875e-05 9.8907440e-06 4.7394461e-03], shape=(4,), dtype=float32)
tf.Tensor([4.2494872e-01 4.7557947e-05 4.9647791e-05 5.7495409e-01], shape=(4,), dtype=float32)
tf.Tensor([2.2181623e-01 3.0355954e-01 5.1767489e-05 4.7457242e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5971531e-05 2.8702004e-06 7.4846973e-08 9.9997109e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9919463e-02 4.9625701e-06 1.0062352e-06 9.8007452e-01], shape=(4,), dtype=float32)
tf.Tensor([8.9893825e-02 8.9123084e-08 7.6286900e-11 9.1010612e-01], shape=(4,), dtype=float32)
tf.Tensor([1.6003779e-04 4.9999034e-01 4.9983922e-01 1.0416421e-05], shape=(4,), dtype=float32)
tf.Tensor([4.2935866e-01 6.0701609e-08 6.4353173e-07 5.7064068e-01], shape=(4,), dtype=float32)
tf.Tensor([5.2110040e-01 2.2279230e-06 1.7836684e-05 4.7887951e-01], shape=(4,), dtype=float32)
tf.Tensor([5.9999410e-02 3.9679469e-07 2.3794655e-05 9.3997633e-01], shape=(4,), dtype=float32)
tf.Tensor([8.8490438e-01 1.8941217e-04 2.0115107e-04 1.1470495e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0337079e-03 1.7126795e-05 2.3577898e-06 9.9794686e-01], shape=(4,), dtype=float32)
tf.Tensor([6.7760106e-05 7.0384258e-06 4.6519275e-05 9.9987876e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00180052 0.00277581 0.27651295 0.7189107 ], shape=(4,), dtype=float32)
tf.Tensor([9.5539275e-05 9.6911990e-06 1.9629604e-06 9.9989277e-01], shape=(4,), dtype=float32)
tf.Tensor([1.00665376e-01 9.03962937e-05 9.51517150e-02 8.04092407e-01], shape=(4,), dtype=float32)
tf.Tensor([6.2217778e-01 2.3808258e-05 1.9083668e-06 3.7779653e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9997509e-01 5.9906858e-07 1.9637495e-08 2.4294413e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9635375e-01 1.8588059e-04 1.1077021e-05 3.4492994e-03], shape=(4,), dtype=float32)
tf.Tensor([8.08189034e-01 1.49069587e-04 1.42447925e-05 1.91647694e-01], shape=(4,), dtype=float32)
tf.Tensor([8.7928355e-01 8.5974240e-04 5.3737789e-02 6.6118844e-02], shape=(4,), dtype=float32)
tf.Tensor([0.10728658 0.01783719 0.8581256  0.01675059], shape=(4,), dtype=float32)
tf.Tensor([0.8958473  0.01458077 0.05096232 0.03860957], shape=(4,), dtype=float32)
tf.Tensor([8.8800192e-01 3.7474591e-02 1.6348054e-05 7.4507087e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9988061e-01 3.7734839e-07 1.4321228e-08 1.1899595e-04], shape=(4,), dtype=float32)
tf.Tensor([6.1721510e-01 5.6351138e-05 2.2674927e-03 3.8046107e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1538652e-01 4.9466448e-06 4.8170942e-01 2.8991122e-03], shape=(4,), dtype=float32)
tf.Tensor([8.5382831e-01 6.5155305e-06 1.2920638e-04 1.4603597e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1298463e-01 9.9082092e-05 3.3769065e-01 1.4922562e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9993378e-01 2.3253144e-06 2.4721621e-06 6.1437480e-05], shape=(4,), dtype=float32)
tf.Tensor([6.3847830e-03 3.2360786e-05 5.2253287e-02 9.4132960e-01], shape=(4,), dtype=float32)
tf.Tensor([6.9686194e-04 9.9465644e-01 2.4596290e-04 4.4007748e-03], shape=(4,), dtype=float32)
tf.Tensor([3.1396900e-03 5.0314480e-01 4.9767486e-06 4.9371049e-01], shape=(4,), dtype=float32)
tf.Tensor([0.0661692  0.84208405 0.04329177 0.04845497], shape=(4,), dtype=float32)
tf.Tensor([3.9742659e-03 1.8352886e-05 9.9600381e-01 3.6461752e-06], shape=(4,), dtype=float32)
tf.Tensor([3.1683376e-05 5.6937176e-07 9.9996769e-01 7.6116670e-08], shape=(4,), dtype=float32)
tf.Tensor([4.8117482e-10 1.4877762e-09 9.9999863e-01 1.3826921e-06], shape=(4,), dtype=float32)
tf.Tensor([9.5593014e-06 2.0172603e-08 9.9998558e-01 4.7998083e-06], shape=(4,), dtype=float32)
tf.Tensor([2.9890414e-05 2.5914338e-01 7.3265123e-01 8.1754541e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9632698e-01 1.2686416e-04 4.7247495e-06 3.5413732e-03], shape=(4,), dtype=float32)
tf.Tensor([3.1252846e-03 7.3608254e-07 9.9687374e-01 2.0316344e-07], shape=(4,), dtype=float32)
tf.Tensor([4.0952757e-02 3.4036596e-08 9.5903909e-01 8.2245515e-06], shape=(4,), dtype=float32)
tf.Tensor([8.7682398e-05 2.2696541e-03 9.9763906e-01 3.5832870e-06], shape=(4,), dtype=float32)
tf.Tensor([8.5295187e-06 9.5137693e-06 9.9789947e-01 2.0824734e-03], shape=(4,), dtype=float32)
tf.Tensor([0.07635406 0.00149888 0.91915506 0.00299201], shape=(4,), dtype=float32)
tf.Tensor([2.5553387e-03 1.7583749e-01 2.6910275e-05 8.2158017e-01], shape=(4,), dtype=float32)
tf.Tensor([3.8866026e-03 1.3389016e-05 4.1865846e-06 9.9609578e-01], shape=(4,), dtype=float32)
tf.Tensor([7.5898970e-05 2.2287175e-05 5.8644167e-05 9.9984324e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3181061e-01 4.5373645e-03 5.7577125e-07 8.6365151e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0601852e-01 9.4435543e-02 3.5079270e-06 6.9954246e-01], shape=(4,), dtype=float32)
tf.Tensor([4.2986387e-04 1.3004386e-05 4.2604708e-07 9.9955678e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0608705e-01 9.3164519e-05 6.0123904e-04 6.9321859e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0929587e-04 2.1654724e-08 6.6106354e-10 9.9969065e-01], shape=(4,), dtype=float32)
tf.Tensor([8.0216400e-02 9.4484254e-05 4.1966236e-01 5.0002676e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5956908e-06 3.4832059e-10 1.2783443e-15 9.9999744e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4581091e-01 1.7267035e-05 1.4588768e-03 5.2712843e-02], shape=(4,), dtype=float32)
tf.Tensor([1.26213663e-05 6.57245721e-07 1.19719325e-05 9.99974787e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9887240e-01 3.5035410e-07 8.6880714e-04 2.5843506e-04], shape=(4,), dtype=float32)
tf.Tensor([4.7393300e-02 2.4593746e-05 3.4031000e-06 9.5257872e-01], shape=(4,), dtype=float32)
tf.Tensor([3.9464572e-05 1.4517415e-05 1.0005188e-04 9.9984598e-01], shape=(4,), dtype=float32)
tf.Tensor([0.06067136 0.0051117  0.17536408 0.75885284], shape=(4,), dtype=float32)
tf.Tensor([9.1774827e-03 8.0212030e-06 1.7389004e-08 9.9081457e-01], shape=(4,), dtype=float32)
tf.Tensor([9.0860087e-01 1.5736216e-04 8.6783018e-04 9.0373963e-02], shape=(4,), dtype=float32)
tf.Tensor([4.9563047e-01 9.3106457e-05 3.5674157e-06 5.0427294e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9999714e-01 2.9562617e-07 7.5222379e-09 2.5530501e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9693894e-01 2.7481862e-04 1.1246442e-04 2.6737831e-03], shape=(4,), dtype=float32)
tf.Tensor([7.6860619e-01 8.2167920e-05 7.3363233e-05 2.3123823e-01], shape=(4,), dtype=float32)
tf.Tensor([7.7705842e-01 3.1031090e-05 6.1623236e-05 2.2284898e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0004629e-01 1.0718354e-03 1.3136176e-05 6.9886875e-01], shape=(4,), dtype=float32)
tf.Tensor([0.4377254  0.00156312 0.49819815 0.06251328], shape=(4,), dtype=float32)
tf.Tensor([9.9579513e-01 4.1603246e-03 4.3149830e-05 1.4210908e-06], shape=(4,), dtype=float32)
tf.Tensor([8.4693724e-01 1.6551943e-02 2.5303978e-05 1.3648550e-01], shape=(4,), dtype=float32)
tf.Tensor([6.0819298e-01 5.8157366e-05 7.4467750e-04 3.9100420e-01], shape=(4,), dtype=float32)
tf.Tensor([3.6690435e-01 4.3249543e-06 6.3149869e-01 1.5925579e-03], shape=(4,), dtype=float32)
tf.Tensor([7.8315151e-01 7.4418422e-05 1.6880069e-02 1.9989400e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1115263e-01 8.9149682e-05 2.9941452e-01 1.8934366e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9992257e-01 2.0058715e-06 1.6063016e-06 7.3811090e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9796551e-01 6.4230720e-05 4.0266645e-04 1.5675779e-03], shape=(4,), dtype=float32)
tf.Tensor([2.6940235e-03 9.9515867e-01 3.0067682e-04 1.8467039e-03], shape=(4,), dtype=float32)
tf.Tensor([0.24491373 0.5522736  0.20164664 0.00116608], shape=(4,), dtype=float32)
tf.Tensor([2.1813672e-02 9.3084145e-01 3.8248676e-05 4.7306698e-02], shape=(4,), dtype=float32)
tf.Tensor([6.0627989e-02 8.0169360e-05 9.3926322e-01 2.8525203e-05], shape=(4,), dtype=float32)
tf.Tensor([3.8284885e-03 3.5465553e-06 9.8973799e-01 6.4299805e-03], shape=(4,), dtype=float32)
tf.Tensor([1.5312481e-09 1.7809492e-09 9.9999833e-01 1.6984650e-06], shape=(4,), dtype=float32)
tf.Tensor([7.9200640e-02 1.6449467e-06 9.2075181e-01 4.5860957e-05], shape=(4,), dtype=float32)
tf.Tensor([2.6800302e-05 1.6002463e-02 9.8393148e-01 3.9283426e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9998975e-01 5.7773946e-06 5.3984206e-07 3.9666720e-06], shape=(4,), dtype=float32)
tf.Tensor([4.1370322e-06 2.5133984e-09 9.9999583e-01 8.0348606e-08], shape=(4,), dtype=float32)
tf.Tensor([1.3877281e-04 6.5445587e-09 9.9985021e-01 1.1040217e-05], shape=(4,), dtype=float32)
tf.Tensor([2.8649174e-02 1.4605615e-06 9.6550471e-01 5.8446731e-03], shape=(4,), dtype=float32)
tf.Tensor([1.03095495e-07 2.52385721e-08 9.99999881e-01 5.40347100e-09], shape=(4,), dtype=float32)
tf.Tensor([1.3050759e-04 8.7515327e-05 9.9974704e-01 3.4992125e-05], shape=(4,), dtype=float32)
tf.Tensor([0.00147241 0.3523065  0.01474474 0.63147634], shape=(4,), dtype=float32)
tf.Tensor([2.8072989e-01 1.0655622e-04 3.3417170e-06 7.1916026e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1299725e-03 1.6905095e-04 7.0230773e-05 9.9463075e-01], shape=(4,), dtype=float32)
tf.Tensor([2.7425895e-03 3.1514439e-05 8.3237148e-07 9.9722505e-01], shape=(4,), dtype=float32)
tf.Tensor([7.40462303e-01 4.42853291e-03 1.12643825e-07 2.55109042e-01], shape=(4,), dtype=float32)
tf.Tensor([7.9731449e-02 5.8903363e-05 2.2504633e-05 9.2018712e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9294094e-01 1.7656279e-06 2.0630787e-07 8.0705714e-01], shape=(4,), dtype=float32)
tf.Tensor([4.1087675e-01 2.1881679e-05 3.2185574e-07 5.8910096e-01], shape=(4,), dtype=float32)
tf.Tensor([0.1301215  0.2340386  0.13885619 0.49698374], shape=(4,), dtype=float32)
tf.Tensor([9.3420522e-07 2.3402686e-09 2.5311329e-12 9.9999905e-01], shape=(4,), dtype=float32)
tf.Tensor([4.4436616e-01 5.7122911e-06 7.0442562e-05 5.5555767e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8135895e-04 6.2516790e-07 1.1131884e-05 9.9980688e-01], shape=(4,), dtype=float32)
tf.Tensor([9.2399180e-01 1.7311511e-04 1.7550994e-04 7.5659521e-02], shape=(4,), dtype=float32)
tf.Tensor([7.1837592e-01 3.5013665e-02 7.5035894e-07 2.4660969e-01], shape=(4,), dtype=float32)
tf.Tensor([6.8384928e-05 7.7943969e-06 5.0654311e-05 9.9987316e-01], shape=(4,), dtype=float32)
tf.Tensor([9.2736795e-04 1.9993703e-04 1.3242461e-01 8.6644816e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1434565e-04 2.1488947e-04 1.0993865e-05 9.9925977e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0523025e-03 2.3717841e-05 5.4767891e-03 9.9244720e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9994147e-01 2.0205005e-06 5.7018106e-08 5.6434863e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9875242e-01 3.5609828e-06 3.7795587e-07 1.2436480e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9584734e-01 2.9100403e-03 2.0427589e-04 1.0383411e-03], shape=(4,), dtype=float32)
tf.Tensor([2.3643191e-01 1.0598355e-04 1.3785575e-03 7.6208359e-01], shape=(4,), dtype=float32)
tf.Tensor([7.7332693e-01 2.3012004e-04 7.2367497e-05 2.2637059e-01], shape=(4,), dtype=float32)
tf.Tensor([2.95752257e-01 1.07462145e-03 1.25277775e-05 7.03160584e-01], shape=(4,), dtype=float32)
tf.Tensor([0.0081503  0.00210888 0.00647616 0.9832647 ], shape=(4,), dtype=float32)
tf.Tensor([8.1725407e-01 1.5809295e-01 1.0415721e-05 2.4642540e-02], shape=(4,), dtype=float32)
tf.Tensor([9.2822647e-01 3.7099544e-06 3.4331930e-07 7.1769543e-02], shape=(4,), dtype=float32)
tf.Tensor([7.5535309e-01 2.8247643e-05 2.6868549e-03 2.4193186e-01], shape=(4,), dtype=float32)
tf.Tensor([3.6508486e-01 3.9982392e-06 6.3377982e-01 1.1313248e-03], shape=(4,), dtype=float32)
tf.Tensor([7.0280780e-04 1.7356570e-06 1.5960937e-05 9.9927950e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0873041e-01 6.4866093e-05 2.0941132e-01 2.8179339e-01], shape=(4,), dtype=float32)
tf.Tensor([0.59686303 0.00152869 0.39384267 0.00776564], shape=(4,), dtype=float32)
tf.Tensor([9.8990673e-01 6.1436895e-06 6.0151063e-04 9.4856312e-03], shape=(4,), dtype=float32)
tf.Tensor([1.9756327e-03 9.9676663e-01 1.9911287e-04 1.0586758e-03], shape=(4,), dtype=float32)
tf.Tensor([6.9643296e-02 5.0704378e-01 9.6769190e-06 4.2330322e-01], shape=(4,), dtype=float32)
tf.Tensor([0.04614071 0.8633724  0.01906722 0.07141972], shape=(4,), dtype=float32)
